Anticipo;Transaccion;char;0;5
AnticipoCafe;CodPais;char;0;3
AnticipoCafe;Dealer;smallint;0;2
AnticipoCafe;idCosecha;int;0;4
AnticipoCafe;idAnticipoCafe;int;0;4
AnticipoCafe;Fecha;date;0;3
AnticipoCafe;Valor;float;0;8
AnticipoCafe;TipoAnticipo;int;0;4
AnticipoCafe;Cajero;char;0;7
AnticipoCafe;CuentaBanco;char;0;15
AnticipoCafe;ChqNo;int;0;4
AnticipoCafe;Proveedor;char;0;14
AnticipoCafe;Nombre;char;0;75
AnticipoCafe;Interes;decimal;0;5
AnticipoCafe;Observacion;varchar;0;255
AnticipoCafe;IdContratoCafe;int;0;4
AnticipoCafe;Pagado;bit;0;1
AnticipoCafe;Liquidado;bit;0;1
AnticipoCafe;FechaInteres;datetime;0;8
AnticipoImp;CodPais;char;0;3
AnticipoImp;Dealer;int;0;4
AnticipoImp;Tipo;smallint;0;2
AnticipoImp;Cuenta;char;0;15
AnticipoImp;Fecha;datetime;0;8
AnticipoImp;Serie;char;0;10
AnticipoImp;Cheque;int;0;4
AnticipoImp;Proveedor;char;0;14
AnticipoImp;Documento;char;0;20
AnticipoImp;ValorTotal;float;0;8
AnticipoImp;TipoCambio;float;0;8
AnticipoVenta;CodPais;char;0;3
AnticipoVenta;Dealer;int;0;4
AnticipoVenta;Tda;char;0;7
AnticipoVenta;IdAnticipo;int;0;4
AnticipoVenta;ClienteNo;char;0;10
AnticipoVenta;Fecha;datetime;0;8
AnticipoVenta;TipoPedido;char;0;2
AnticipoVenta;PedidoNo;int;0;4
AnticipoVenta;SerieDoc;char;0;10
AnticipoVenta;TipoDoc;char;0;2
AnticipoVenta;DocNo;int;0;4
AnticipoVenta;Valor;float;0;8
AnticipoVenta;Comentario;varchar;0;-1
AnticipoVenta;Estatus;char;0;2
AnticipoVenta;Recargo;decimal;0;9
AnticipoVenta;Cajero;char;0;7
AnulacionChqs;CodPais;char;0;3
AnulacionChqs;Dealer;int;0;4
AnulacionChqs;Tda;char;0;7
AnulacionChqs;Cuenta;char;0;15
AnulacionChqs;Serie;char;0;10
AnulacionChqs;ChequeNo;int;0;4
AnulacionChqs;Fecha;datetime;0;8
AnulacionChqs;Partida;char;0;7
AnulacionChqs;Nombre;char;0;200
AnulacionChqs;Valor;float;0;8
AnulacionChqs;Concepto;char;0;300
AnulacionChqs;CargoCuenta;char;0;15
AnulacionChqs;Estatus;smallint;0;2
AnulacionChqs;AnuladoPor;char;0;20
AnulacionChqs;Rubro;smallint;0;2
AnulacionChqs;Proveedor;char;0;14
AnulacionChqs;OrdenCompra;int;1;4
AnulacionChqs;MarcaAnticipo;bit;1;1
AnulacionFactura;CodPais;char;0;3
AnulacionFactura;Dealer;int;0;4
AnulacionFactura;Tda;char;0;7
AnulacionFactura;Serie;char;0;10
AnulacionFactura;TipoDoc;char;0;2
AnulacionFactura;DocNo;int;0;4
AnulacionFactura;Concepto;varchar;0;-1
AnulacionFactura;Fecha;datetime;0;8
AnulacionFactura;Hora;char;0;6
